code,name,predict,index,start_date,end_date
026890,디피씨,29502237.0,21599169.0,2019-11-25,2020-05-21
036120,SCI평가정보,29500091.0,13128599.0,2019-11-25,2020-05-21
032620,유비케어,29499067.0,20377358.0,2019-11-25,2020-05-21
016380,KG동부제철,29498004.0,16276042.0,2019-11-25,2020-05-21
000910,유니온,28334529.0,14918415.0,2019-11-25,2020-05-21
035620,바른손이앤에이,28323500.0,16527778.0,2019-11-25,2020-05-21
005320,국동,26726740.0,23225806.0,2019-11-25,2020-05-21
001200,유진증권,24882404.0,14511628.0,2019-11-25,2020-05-21
032680,소프트센,24806689.0,11013216.0,2019-11-25,2020-05-21
033230,인성정보,24806145.0,22702703.0,2019-11-25,2020-05-21
001020,페이퍼코리아,24806102.0,21978022.0,2019-11-25,2020-05-21
002140,고려산업,24805459.0,10638607.0,2019-11-25,2020-05-21
032190,다우데이타,24804842.0,16686747.0,2019-11-25,2020-05-21
037070,파세코,24801193.0,18327796.0,2019-11-25,2020-05-21
032850,비트컴퓨터,24800772.0,29468599.0,2019-11-25,2020-05-21
002020,코오롱,24798887.0,10343840.0,2019-11-25,2020-05-21
036580,팜스코,22810731.0,15062762.0,2019-11-25,2020-05-21
004920,씨아이테크,22746608.0,24217119.0,2019-11-25,2020-05-21
023900,풍국주정,22746523.0,13466258.0,2019-11-25,2020-05-21
036810,에프에스티,22744929.0,17462687.0,2019-11-25,2020-05-21
013810,스페코,22030055.0,12705061.0,2019-11-25,2020-05-21
016250,이테크건설,21359347.0,14151473.0,2019-11-25,2020-05-21
006920,모헨즈,21006686.0,9308855.0,2019-11-25,2020-05-21
007860,서연,20984162.0,11794454.0,2019-11-25,2020-05-21
009190,대양금속,20859569.0,3565217.0,2019-11-25,2020-05-21
002620,제일파마홀딩스,20859496.0,10645161.0,2019-11-25,2020-05-21
007460,에이프로젠 KIC,20857303.0,13687500.0,2019-11-25,2020-05-21
025320,시노펙스,20856271.0,11079545.0,2019-11-25,2020-05-21
003090,대웅,20847401.0,13396947.0,2019-11-25,2020-05-21
008250,이건산업,20840255.0,8675676.0,2019-11-25,2020-05-21
013700,까뮤이앤씨,20817508.0,11333333.0,2019-11-25,2020-05-21
029460,케이씨,20469743.0,14776119.0,2019-11-25,2020-05-21
001550,조비,20409365.0,9849398.0,2019-11-25,2020-05-21
007110,일신석재,20195180.0,9392789.0,2019-11-25,2020-05-21
003060,에이프로젠제약,19986141.0,19351852.0,2019-11-25,2020-05-21
005750,대림비앤코,19377010.0,10291971.0,2019-11-25,2020-05-21
001120,LG상사,19373214.0,9276316.0,2019-11-25,2020-05-21
017510,세명전기,19317211.0,8624754.0,2019-11-25,2020-05-21
012600,청호컴넷,19126713.0,11423150.0,2019-11-25,2020-05-21
020120,키다리스튜디오,19122493.0,15490654.0,2019-11-25,2020-05-21
010170,대한광통신,18961863.0,10882353.0,2019-11-25,2020-05-21
004540,깨끗한나라,18852111.0,18336980.0,2019-11-25,2020-05-21
002230,피에스텍,18645567.0,9747292.0,2019-11-25,2020-05-21
000370,한화손해보험,18542952.0,8847518.0,2019-11-25,2020-05-21
005860,한일사료,18525875.0,9203085.0,2019-11-25,2020-05-21
006840,AK홀딩스,18469104.0,7710652.0,2019-11-25,2020-05-21
006400,삼성SDI,18149534.0,14075630.0,2019-11-25,2020-05-21
003230,삼양식품,18131400.0,14485459.0,2019-11-25,2020-05-21
017960,한국카본,18123493.0,10131406.0,2019-11-25,2020-05-21
003000,부광약품,18057678.0,18310811.0,2019-11-25,2020-05-21
005420,코스모화학,18020651.0,19448568.0,2019-11-25,2020-05-21
001880,삼호,18009992.0,10098039.0,2019-11-25,2020-05-21
019660,글로본,17974379.0,7590711.0,2019-11-25,2020-05-21
002700,신일전자,17919248.0,14591195.0,2019-11-25,2020-05-21
009290,광동제약,17864084.0,10201729.0,2019-11-25,2020-05-21
035080,인터파크홀딩스,17778010.0,8593407.0,2019-11-25,2020-05-21
007210,벽산,17764041.0,9015957.0,2019-11-25,2020-05-21
011790,SKC,17702917.0,11711518.0,2019-11-25,2020-05-21
037460,삼지전자,17682297.0,11081654.0,2019-11-25,2020-05-21
002210,동성제약,17674186.0,8411215.0,2019-11-25,2020-05-21
002300,한국제지,17596725.0,10230548.0,2019-11-25,2020-05-21
027830,대성창투,17596133.0,9393204.0,2019-11-25,2020-05-21
006390,한일현대시멘트,17469705.0,9597424.0,2019-11-25,2020-05-21
006570,대림통상,17442184.0,10880829.0,2019-11-25,2020-05-21
017800,현대엘리베이터,17382330.0,8590786.0,2019-11-25,2020-05-21
001500,현대차증권,17269655.0,8776119.0,2019-11-25,2020-05-21
005390,신성통상,17267795.0,7616099.0,2019-11-25,2020-05-21
024880,케이피에프,17238495.0,8012959.0,2019-11-25,2020-05-21
000990,DB하이텍,17118478.0,15271739.0,2019-11-25,2020-05-21
027710,팜스토리,17117448.0,11127451.0,2019-11-25,2020-05-21
023960,에쓰씨엔지니어링,17105025.0,8815789.0,2019-11-25,2020-05-21
031980,피에스케이홀딩스,17029342.0,9689441.0,2019-11-25,2020-05-21
039610,화성밸브,17023115.0,9109375.0,2019-11-25,2020-05-21
001390,KG케미칼,16983690.0,12857143.0,2019-11-25,2020-05-21
010100,한국프랜지공업,16864927.0,12399050.0,2019-11-25,2020-05-21
031860,엔에스엔,16858333.0,15433333.0,2019-11-25,2020-05-21
024890,대원화성,16853285.0,11197183.0,2019-11-25,2020-05-21
030720,동원수산,16811665.0,10021322.0,2019-11-25,2020-05-21
030190,NICE평가정보,16742347.0,13978102.0,2019-11-25,2020-05-21
002720,국제약품,16729844.0,15709571.0,2019-11-25,2020-05-21
012510,더존비즈온,16709046.0,14077670.0,2019-11-25,2020-05-21
030350,드래곤플라이,16684613.0,6927900.0,2019-11-25,2020-05-21
003070,코오롱글로벌,16609625.0,9249743.0,2019-11-25,2020-05-21
032940,원익,16580051.0,9332461.0,2019-11-25,2020-05-21
004830,덕성,16571049.0,12333333.0,2019-11-25,2020-05-21
032800,판타지오,16434032.0,15925926.0,2019-11-25,2020-05-21
008350,남선알미늄,16406436.0,18759690.0,2019-11-25,2020-05-21
005950,이수화학,16406096.0,10579710.0,2019-11-25,2020-05-21
000060,메리츠화재,16393582.0,8296703.0,2019-11-25,2020-05-21
004710,한솔테크닉스,16388048.0,11098592.0,2019-11-25,2020-05-21
004430,송원산업,16324812.0,10099010.0,2019-11-25,2020-05-21
000020,동화약품,16321920.0,11855922.0,2019-11-25,2020-05-21
004090,한국석유공업,16271559.0,9615385.0,2019-11-25,2020-05-21
016450,한세예스24홀딩스,16263370.0,6899329.0,2019-11-25,2020-05-21
025900,동화기업,16210290.0,14000000.0,2019-11-25,2020-05-21
005830,DB손해보험,16176837.0,8369763.0,2019-11-25,2020-05-21
036710,심텍홀딩스,16163038.0,11399317.0,2019-11-25,2020-05-21
