code,name,predict,index,start_date,end_date
005320,국동,48025109.0,23225806.0,2019-11-25,2020-05-21
035620,바른손이앤에이,28669367.0,16527778.0,2019-11-25,2020-05-21
013810,스페코,24317017.0,12705061.0,2019-11-25,2020-05-21
016600,큐캐피탈,24049936.0,12495637.0,2019-11-25,2020-05-21
003060,에이프로젠제약,23662247.0,19351852.0,2019-11-25,2020-05-21
001520,동양,23023739.0,10719178.0,2019-11-25,2020-05-21
026890,디피씨,23023716.0,21599169.0,2019-11-25,2020-05-21
001200,유진증권,23023625.0,14511628.0,2019-11-25,2020-05-21
002700,신일전자,23023488.0,14591195.0,2019-11-25,2020-05-21
036580,팜스코,23023260.0,15062762.0,2019-11-25,2020-05-21
023960,에쓰씨엔지니어링,23023151.0,8815789.0,2019-11-25,2020-05-21
032680,소프트센,23023005.0,11013216.0,2019-11-25,2020-05-21
017510,세명전기,23022752.0,8624754.0,2019-11-25,2020-05-21
002140,고려산업,23022622.0,10638607.0,2019-11-25,2020-05-21
032850,비트컴퓨터,23022479.0,29468599.0,2019-11-25,2020-05-21
036120,SCI평가정보,23022283.0,13128599.0,2019-11-25,2020-05-21
032620,유비케어,23021599.0,20377358.0,2019-11-25,2020-05-21
011390,부산산업,23021567.0,9044586.0,2019-11-25,2020-05-21
002210,동성제약,23021567.0,8411215.0,2019-11-25,2020-05-21
006390,한일현대시멘트,23020525.0,9597424.0,2019-11-25,2020-05-21
008250,이건산업,23020421.0,8675676.0,2019-11-25,2020-05-21
032190,다우데이타,23018571.0,16686747.0,2019-11-25,2020-05-21
037070,파세코,23018441.0,18327796.0,2019-11-25,2020-05-21
016250,이테크건설,23017268.0,14151473.0,2019-11-25,2020-05-21
003090,대웅,23015523.0,13396947.0,2019-11-25,2020-05-21
002020,코오롱,23013230.0,10343840.0,2019-11-25,2020-05-21
007860,서연,21398872.0,11794454.0,2019-11-25,2020-05-21
001120,LG상사,21129095.0,9276316.0,2019-11-25,2020-05-21
006840,AK홀딩스,21111834.0,7710652.0,2019-11-25,2020-05-21
004920,씨아이테크,21111654.0,24217119.0,2019-11-25,2020-05-21
015860,일진홀딩스,21110988.0,10225847.0,2019-11-25,2020-05-21
000020,동화약품,21108501.0,11855922.0,2019-11-25,2020-05-21
002100,경농,21105380.0,10125523.0,2019-11-25,2020-05-21
039610,화성밸브,20244217.0,9109375.0,2019-11-25,2020-05-21
001680,대상,19927949.0,11282051.0,2019-11-25,2020-05-21
030520,한글과컴퓨터,19897793.0,12500000.0,2019-11-25,2020-05-21
007110,일신석재,19572126.0,9392789.0,2019-11-25,2020-05-21
004430,송원산업,19418462.0,10099010.0,2019-11-25,2020-05-21
035080,인터파크홀딩스,19387838.0,8593407.0,2019-11-25,2020-05-21
005750,대림비앤코,19376962.0,10291971.0,2019-11-25,2020-05-21
002620,제일파마홀딩스,19360294.0,10645161.0,2019-11-25,2020-05-21
010100,한국프랜지공업,19359059.0,12399050.0,2019-11-25,2020-05-21
000910,유니온,19358945.0,14918415.0,2019-11-25,2020-05-21
036810,에프에스티,19358617.0,17462687.0,2019-11-25,2020-05-21
007460,에이프로젠 KIC,19358453.0,13687500.0,2019-11-25,2020-05-21
023900,풍국주정,19358422.0,13466258.0,2019-11-25,2020-05-21
025320,시노펙스,19358382.0,11079545.0,2019-11-25,2020-05-21
024890,대원화성,19358232.0,11197183.0,2019-11-25,2020-05-21
014990,인디에프,19358026.0,7454212.0,2019-11-25,2020-05-21
004830,덕성,19357905.0,12333333.0,2019-11-25,2020-05-21
030350,드래곤플라이,19357798.0,6927900.0,2019-11-25,2020-05-21
001840,이화공영,19356322.0,10310680.0,2019-11-25,2020-05-21
011320,유니크,19355467.0,11868687.0,2019-11-25,2020-05-21
011790,SKC,19318098.0,11711518.0,2019-11-25,2020-05-21
006650,대한유화,19308159.0,11379310.0,2019-11-25,2020-05-21
037460,삼지전자,19285120.0,11081654.0,2019-11-25,2020-05-21
005830,DB손해보험,19240709.0,8369763.0,2019-11-25,2020-05-21
027830,대성창투,19189505.0,9393204.0,2019-11-25,2020-05-21
035810,이지바이오,19038833.0,8007519.0,2019-11-25,2020-05-21
005290,동진쎄미켐,19016418.0,12592593.0,2019-11-25,2020-05-21
007810,코리아써키트,18957896.0,9860697.0,2019-11-25,2020-05-21
034940,조아제약,18936851.0,13434728.0,2019-11-25,2020-05-21
038680,에스넷,18861243.0,10643713.0,2019-11-25,2020-05-21
013030,하이록코리아,18832499.0,7198880.0,2019-11-25,2020-05-21
005390,신성통상,18831278.0,7616099.0,2019-11-25,2020-05-21
033050,제이엠아이,18689594.0,11152416.0,2019-11-25,2020-05-21
027710,팜스토리,18667483.0,11127451.0,2019-11-25,2020-05-21
004540,깨끗한나라,18600813.0,18336980.0,2019-11-25,2020-05-21
005860,한일사료,18525875.0,9203085.0,2019-11-25,2020-05-21
006120,SK디스커버리,18489321.0,12104167.0,2019-11-25,2020-05-21
005180,빙그레,18444205.0,11847247.0,2019-11-25,2020-05-21
033500,동성화인텍,18337846.0,8288462.0,2019-11-25,2020-05-21
030720,동원수산,18331824.0,10021322.0,2019-11-25,2020-05-21
034810,해성산업,18287140.0,10904762.0,2019-11-25,2020-05-21
012510,더존비즈온,18220951.0,14077670.0,2019-11-25,2020-05-21
017040,광명전기,18169726.0,9515012.0,2019-11-25,2020-05-21
031510,오스템,18056882.0,8689320.0,2019-11-25,2020-05-21
032800,판타지오,17922447.0,15925926.0,2019-11-25,2020-05-21
011420,갤럭시아에스엠,17850018.0,8151515.0,2019-11-25,2020-05-21
007210,벽산,17764041.0,9015957.0,2019-11-25,2020-05-21
014790,한라,17755790.0,10512397.0,2019-11-25,2020-05-21
009470,삼화전기,17752370.0,13431734.0,2019-11-25,2020-05-21
009190,대양금속,17752083.0,3565217.0,2019-11-25,2020-05-21
006980,우성사료,17751569.0,10625000.0,2019-11-25,2020-05-21
012280,영화금속,17751283.0,10182371.0,2019-11-25,2020-05-21
004060,SG세계물산,17751256.0,7602210.0,2019-11-25,2020-05-21
020120,키다리스튜디오,17751247.0,15490654.0,2019-11-25,2020-05-21
001210,금호전기,17751226.0,9564607.0,2019-11-25,2020-05-21
010820,퍼스텍,17751120.0,9641148.0,2019-11-25,2020-05-21
033320,제이씨현시스템,17751104.0,9780793.0,2019-11-25,2020-05-21
000370,한화손해보험,17751030.0,8847518.0,2019-11-25,2020-05-21
004270,남성,17750779.0,7712934.0,2019-11-25,2020-05-21
033230,인성정보,17750170.0,22702703.0,2019-11-25,2020-05-21
012690,모나리자,17747639.0,18177083.0,2019-11-25,2020-05-21
012800,대창,17731804.0,10553191.0,2019-11-25,2020-05-21
009460,한창제지,17705884.0,7681895.0,2019-11-25,2020-05-21
006040,동원산업,17622977.0,11025057.0,2019-11-25,2020-05-21
002300,한국제지,17596725.0,10230548.0,2019-11-25,2020-05-21
014970,삼륭물산,17518347.0,7554455.0,2019-11-25,2020-05-21
035610,솔본,17512767.0,9628713.0,2019-11-25,2020-05-21
037760,쎄니트,17491719.0,11037736.0,2019-11-25,2020-05-21
011760,현대종합상사,17385152.0,8347578.0,2019-11-25,2020-05-21
017800,현대엘리베이터,17382330.0,8590786.0,2019-11-25,2020-05-21
005440,현대그린푸드,17370054.0,7641921.0,2019-11-25,2020-05-21
008600,윌비스,17342739.0,10959410.0,2019-11-25,2020-05-21
001500,현대차증권,17269655.0,8776119.0,2019-11-25,2020-05-21
038880,아이에이,17242017.0,8859813.0,2019-11-25,2020-05-21
024880,케이피에프,17238495.0,8012959.0,2019-11-25,2020-05-21
007280,한국특수형강,17224209.0,8758170.0,2019-11-25,2020-05-21
003160,디아이,17176321.0,12703640.0,2019-11-25,2020-05-21
018000,유니슨,17175947.0,13975155.0,2019-11-25,2020-05-21
025550,한국선재,17169887.0,9035948.0,2019-11-25,2020-05-21
003470,유안타증권,17164192.0,10018116.0,2019-11-25,2020-05-21
017900,광전자,17155411.0,9511002.0,2019-11-25,2020-05-21
000140,하이트진로홀딩스,17115469.0,11805054.0,2019-11-25,2020-05-21
025860,남해화학,17102153.0,9291717.0,2019-11-25,2020-05-21
018310,삼목에스폼,17060115.0,7814939.0,2019-11-25,2020-05-21
012200,계양전기,17051712.0,10394265.0,2019-11-25,2020-05-21
024840,KBI메탈,17041798.0,7951807.0,2019-11-25,2020-05-21
013700,까뮤이앤씨,17026695.0,11333333.0,2019-11-25,2020-05-21
013580,계룡건설산업,16994169.0,7956731.0,2019-11-25,2020-05-21
021080,에이티넘인베스트,16874479.0,9144385.0,2019-11-25,2020-05-21
015710,코콤,16862064.0,8798077.0,2019-11-25,2020-05-21
005740,크라운해태홀딩스,16788216.0,8779343.0,2019-11-25,2020-05-21
008560,메리츠증권,16768238.0,8372642.0,2019-11-25,2020-05-21
036170,라이브파이낸셜,16767409.0,5908257.0,2019-11-25,2020-05-21
036090,위지트,16746352.0,7388393.0,2019-11-25,2020-05-21
011370,서한,16723160.0,8130081.0,2019-11-25,2020-05-21
035460,기산텔레콤,16720683.0,11897655.0,2019-11-25,2020-05-21
000540,흥국화재,16666598.0,8396825.0,2019-11-25,2020-05-21
003560,아이에이치큐,16645478.0,9055556.0,2019-11-25,2020-05-21
000220,유유제약,16634090.0,11000000.0,2019-11-25,2020-05-21
005420,코스모화학,16527777.0,19448568.0,2019-11-25,2020-05-21
006340,대원전선,16491004.0,9053498.0,2019-11-25,2020-05-21
003850,보령제약,16453725.0,9102564.0,2019-11-25,2020-05-21
011780,금호석유화학,16450141.0,9527559.0,2019-11-25,2020-05-21
000060,메리츠화재,16393582.0,8296703.0,2019-11-25,2020-05-21
020000,한섬,16392930.0,9464567.0,2019-11-25,2020-05-21
002270,롯데푸드,16359077.0,8868145.0,2019-11-25,2020-05-21
003830,대한화섬,16354425.0,9289617.0,2019-11-25,2020-05-21
002990,금호산업,16321469.0,6290749.0,2019-11-25,2020-05-21
004780,대륙제관,16308086.0,9528193.0,2019-11-25,2020-05-21
000210,대림산업,16291428.0,8512221.0,2019-11-25,2020-05-21
019490,하이트론씨스템즈,16278666.0,9037594.0,2019-11-25,2020-05-21
010660,화천기계,16278090.0,12593857.0,2019-11-25,2020-05-21
005070,코스모신소재,16277817.0,16666667.0,2019-11-25,2020-05-21
011230,삼화전자공업,16277773.0,12141328.0,2019-11-25,2020-05-21
012600,청호컴넷,16277764.0,11423150.0,2019-11-25,2020-05-21
010170,대한광통신,16277746.0,10882353.0,2019-11-25,2020-05-21
004090,한국석유공업,16271559.0,9615385.0,2019-11-25,2020-05-21
016450,한세예스24홀딩스,16263370.0,6899329.0,2019-11-25,2020-05-21
001360,삼성제약,16260178.0,9703791.0,2019-11-25,2020-05-21
003720,삼영화학공업,16257173.0,12758621.0,2019-11-25,2020-05-21
006800,미래에셋대우,16250942.0,7986395.0,2019-11-25,2020-05-21
025540,한국단자공업,16217710.0,9165659.0,2019-11-25,2020-05-21
005010,휴스틸,16206696.0,6696078.0,2019-11-25,2020-05-21
002820,선창산업,16203398.0,8790698.0,2019-11-25,2020-05-21
011090,에넥스,16156696.0,9639640.0,2019-11-25,2020-05-21
012790,신일제약,16124788.0,8593074.0,2019-11-25,2020-05-21
027050,코리아나,16121751.0,15494186.0,2019-11-25,2020-05-21
001440,대한전선,16119573.0,12770492.0,2019-11-25,2020-05-21
002760,보락,16107121.0,9776675.0,2019-11-25,2020-05-21
011170,롯데케미칼,16067903.0,8456376.0,2019-11-25,2020-05-21
031820,콤텍시스템,16024433.0,9070513.0,2019-11-25,2020-05-21
006910,보성파워텍,16019993.0,8564477.0,2019-11-25,2020-05-21
008700,아남전자,15998920.0,8520286.0,2019-11-25,2020-05-21
030210,KTB투자증권,15984654.0,10749465.0,2019-11-25,2020-05-21
008420,문배철강,15974576.0,8398438.0,2019-11-25,2020-05-21
033290,코웰패션,15974268.0,10178891.0,2019-11-25,2020-05-21
035150,백산,15962700.0,7116061.0,2019-11-25,2020-05-21
011200,HMM,15962026.0,10759494.0,2019-11-25,2020-05-21
036690,코맥스,15941843.0,8361650.0,2019-11-25,2020-05-21
009410,태영건설,15910840.0,13177966.0,2019-11-25,2020-05-21
009830,한화솔루션,15873670.0,8847185.0,2019-11-25,2020-05-21
001040,CJ,15870497.0,9343220.0,2019-11-25,2020-05-21
001460,BYC,15861732.0,9271949.0,2019-11-25,2020-05-21
